Date,,Zsolarpowerwall2_Generation,Zsolarpowerwall2_Consumption,Zsolarpowerwall2_Surplus,Xider_Generation,Xider_Consumption,Xider_Surplus,SR Solaredge_Generation,SR Solaredge_Consumption,SR Solaredge_Surplus,Shygar-A_Generation,Shygar-A_Consumption,Shygar-A__Surplus,Shanon Ranch Valia_Generation,Shanon Ranch Valia_Consumption,Shanon Ranch Valia_Surplus,SDN-Eagle200_Generation,SDN-Eagle200_Consumption,SDN-Eagle200_Surplus,Rust Ohlone_Generation,Rust Ohlone_Consumption,Rust Ohlone_Surplus,Portola Springs - Irvine CA_Generation,Portola Springs - Irvine CA_Consumption,Portola Springs - Irvine CA_Surplus,ParkCrest_A_Generation,ParkCrest_A_Consumption,ParkCrest_A_Surplus,nedriv PV_Generation,nedriv PV_Consumption,nedriv PV_Surplus,Barry's Grid_Generation,Barry's Grid_Consumption,Barry's Grid_Surplus,Chateau Rando_Generation,Chateau Rando_Consumption,Chateau Rando_Surplus,Chula Vista_Generation,Chula Vista_Consumption,Chula Vista_Surplus,Chez Bier_Generation,Chez Bier_Consumption,Chez Bier_Surplus,cwsm_Generation,cwsm_Consumption,cwsm_Surplus,dublin-hills_Generation,dublin-hills_Consumption,dublin-hills_Surplus,Hacienda de Gomez_Generation,Hacienda de Gomez_Consumption,Hacienda de Gomez_Surplus, Mt. Tiburon CA_Generation, Mt. Tiburon CA_Consumption, Mt. Tiburon CA_Surplus,Hadleigh of South Hills_Generation,Hadleigh of South Hills_Consumption,Hadleigh of South Hills_Surplus,Heitman House_Generation,Heitman House_Consumption,Heitman House_Surplus,Modesto (Village One)_Generation,Modesto (Village One)_Consumption,Modesto (Village One)_Surplus,Los Angeles Home_Generation,Los Angeles Home_Consumption,Los Angeles Home_Surplus,LN Home_Generation,LN Home_Consumption,LN Home_Surplus,HHG-Plano_Generation,HHG-Plano_Consumption,HHG-Plano_Surplus,Little Orchard Solar_Generation,Little Orchard Solar_Consumption,Little Orchard Solar_Surplus,JakePV_Generation,JakePV_Consumption,JakePV_Surplus,Koko wa Greenwood_Generation,Koko wa Greenwood_Consumption,Koko wa Greenwood_Surplus,Rendezvous Ridge_Generation,Rendezvous Ridge_Consumption,Rendezvous Ridge_Surplus,Rendezvous Totals_Generation,Rendezvous Totals_Consumption,Rendezvous Totals_Surplus,San_Diego_RP_Generation,San_Diego_RP_Consumption,San_Diego_RP_Surplus,Schaffer_Generation,Schaffer_Consumption,Schaffer_Surplus,SolarEdge24_Generation,SolarEdge24_Consumption,SolarEdge24_Surplus,Smiser Residence_Generation,Smiser Residence_Consumption,Smiser Residence_Surplus
11-03-2022,,42.742,18.822,23.92,31.364,28.476,2.888,34.024,24.286,-27.174,38.465,35.916,2.549,41.064,36.318,4.746,64.757,41.645,23.112,52.089,5.115,46.974,25.053,18.158,6.895,30.877,27.752,3.125,34.939,20.754,14.185,51.585,35.514,-16.071,55.973,137.761,-81.788,90.508,39.043,51.465,30.386,37.679,-7.293,31.96,49.622,-17.662,40.4,28.875,11.525,42.454,12.835,29.619,41.105,40.323,0.782,39.198,55.808,-16.61,22.635,28.418,-5.783,61.936,71.67,-9.734,38.501,17.983,20.518,39.928,30.132,9.796,4.544,18.742,-14.198,53.463,33.021,20.442,32.317,7.51,24.807,55.994,45.847,10.147,24.523,23.113,1.41,24.523,23.113,1.41,33.402,18.344,15.058,31.738,32.019,-0.281,43.492,16.284,27.208,35.789,26.232,9.557
10-03-2022,,39.834,22.145,17.689,27.189,51.543,-24.354,24.392,24.91,-0.556,39.623,39.928,-0.305,40.193,64.321,-24.128,64.341,39.131,25.21,53.605,7.521,46.084,22.127,19.996,2.131,25.816,26.285,-0.469,35.738,23.771,11.967,47.536,35.707,-11.829,54.044,128.108,-74.064,71.523,46.823,24.7,32.035,53.291,-21.256,32.866,38.36,-5.494,38.741,34.273,4.468,35.079,12.948,22.131,41.626,36.691,4.935,37.465,45.546,-8.081,22.797,23.587,-0.79,65.369,47.01,18.359,37.044,20.606,16.438,35.539,28.206,7.333,19.797,17.771,2.026,52.892,65.518,-12.626,29.218,10.06,19.158,56.358,46.047,10.311,23.796,39.702,-15.906,23.796,39.702,-15.906,32.758,25.599,7.159,27.272,34.037,-6.765,31.745,16.95,14.795,32.994,21.695,11.299
09-03-2022,,41.461,32.849,8.612,30.569,30.211,0.358,33.117,23.473,-23.831,37.618,39.409,-1.791,38.697,48.776,-10.079,62.101,39.947,22.154,49.599,8.912,40.687,24.684,20.832,3.852,30.426,25.769,4.657,29.643,19.931,9.712,50.719,40.349,-10.37,53.547,148.95,-95.403,88.025,51.217,36.808,33.009,26.088,6.921,31.883,24.397,7.486,38.028,31.255,6.773,41.371,10.976,30.395,39.959,34.505,5.454,36.643,49.971,-13.328,22.617,24.917,-2.3,60.449,114.275,-53.826,35.128,19.7,15.428,39.573,26.877,12.696,20.716,15.202,5.514,52.404,94.652,-42.248,31.938,11.15,20.788,57.682,44.468,13.214,13.708,47.688,-33.98,13.708,47.688,-33.98,24.407,29.598,-5.191,28.748,37.813,-9.065,43.092,16.032,27.06,34.124,21.247,12.877
08-03-2022,,41.832,27.578,14.254,30.661,28.147,2.514,32.94,26.175,-28.689,37.51,36.881,0.629,40.558,16.808,23.75,62.366,41.515,20.851,49.598,36.162,13.436,24.711,20.176,4.535,30.145,21.1,9.045,31.841,23.456,8.385,50.413,34.635,-15.778,54.723,150.571,-95.848,88.33,52.905,35.425,31.131,37.54,-6.409,30.768,39.944,-9.176,39.449,31.926,7.523,41.975,10.548,31.427,40.253,37.031,3.222,37.339,31.009,6.33,21.755,23.123,-1.368,60.152,45.553,14.599,35.913,22.448,13.465,39.363,27.613,11.75,8.582,16.623,-8.041,53.308,82.377,-29.069,32.044,12.158,19.886,55.58,44.225,11.355,19.056,22.924,-3.868,19.056,22.924,-3.868,21.39,20.173,1.217,30.146,37.317,-7.171,42.916,19.388,23.528,34.873,25.15,9.723
07-03-2022,,41.398,17.306,24.092,30.488,27.372,3.116,33.243,26.993,-30.109,39.008,36.155,2.853,40.823,37.823,3,63.4,41.541,21.859,50.684,12.921,37.763,25.337,23.522,1.815,29.798,22.45,7.348,30.735,20.113,10.622,47.168,35.978,-11.19,53.357,118.698,-65.341,86.592,42.135,44.457,31.184,42.437,-11.253,31.098,42.195,-11.097,38.69,42.874,-4.184,41.591,9.972,31.619,40.974,54.813,-13.839,38.315,34.791,3.524,20.823,22.677,-1.854,58.581,108.622,-50.041,35.404,22.118,13.286,38.664,26.375,12.289,14.999,17.836,-2.837,53.659,55.509,-1.85,31.892,10.75,21.142,38.955,44.659,-5.704,24.264,21.921,2.343,24.264,21.921,2.343,17.786,18.13,-0.344,31.725,31.513,0.212,42.303,27.681,14.622,34.698,23.351,11.347
06-03-2022,,40.861,34.4,6.461,28.854,77.909,-49.055,27.75,30.588,18.467,38.284,40.973,-2.689,32.838,22.75,10.088,55.743,42.483,13.26,50.256,5.406,44.85,24.824,17.899,6.925,23.777,26.192,-2.415,32.833,26.035,6.798,43.701,24.4,-19.301,53.426,117.073,-63.647,71.835,44.605,27.23,32.003,24.476,7.527,30.248,32.394,-2.146,30.544,29.898,0.646,36.087,7.121,28.966,41.61,37.948,3.662,37.243,49.933,-12.69,22.186,27.204,-5.018,61.519,76.096,-14.577,35.774,21.026,14.748,39.082,30.392,8.69,4.254,10.643,-6.389,52.295,83.872,-31.577,29.205,12.652,16.553,31.193,44.501,-13.308,24.087,25.767,-1.68,24.087,25.767,-1.68,28.181,19.824,8.357,28.419,37.691,-9.272,39.693,24.487,15.206,34.744,22.931,11.813
05-03-2022,,34.641,33.374,1.267,21.004,76.283,-55.279,22.808,26.577,28.702,28.877,40.719,-11.842,34.182,57.951,-23.769,48.469,43.941,4.528,48.116,8.118,39.998,16.142,17.089,-0.947,22.564,24.64,-2.076,19.515,21.97,-2.455,46.01,31.536,-14.474,43.781,112.732,-68.951,61.404,50.893,10.511,31.798,48.535,-16.737,29.248,28.622,0.626,20.903,38.996,-18.093,24.53,6.619,17.911,38.313,63.188,-24.875,34,34.547,-0.547,12.609,23.881,-11.272,40,89.271,-49.271,22.691,20.559,2.132,30.101,25.334,4.767,10.672,13.914,-3.242,42.176,116.367,-74.191,20.606,14.989,5.617,49.56,47.012,2.548,4.156,29.358,-25.202,4.156,29.358,-25.202,30.262,13.359,16.903,20.851,47.273,-26.422,29.08,27.061,2.019,26.152,29.608,-3.456
04-03-2022,,33.874,18.108,15.766,20.955,23.854,-2.899,18.536,25.87,-22.971,23.205,45.546,-22.341,5.574,20.173,-14.599,8.645,39.797,-31.152,35.272,41.752,-6.48,15.474,19.971,-4.497,19.684,26.72,-7.036,10.378,15.317,-4.939,40.468,30.181,-10.287,47.323,137.758,-90.435,53.465,51.786,1.679,30.365,30.547,-0.182,28.497,45.46,-16.963,9.188,34.077,-24.889,23.176,7.447,15.729,35.994,42.769,-6.775,22.265,29.201,-6.936,10.871,27.603,-16.732,39.126,44.595,-5.469,17.429,21.583,-4.154,32.16,27.723,4.437,6.16,8.556,-2.396,14.974,130.82,-115.846,20.755,12.867,7.888,52.388,43.499,8.889,9.346,23.122,-13.776,9.346,23.122,-13.776,29.895,14.098,15.797,18.964,35.756,-16.792,24.708,25.877,-1.169,31.404,24.505,6.899
03-03-2022,,36.52,24.69,11.83,28.276,24.993,3.283,30.099,25.453,-28.736,8.884,36.735,-27.851,27.277,27.781,-0.504,45.563,41.715,3.848,11.288,17.513,-6.225,22.303,21.525,0.778,25.129,28.035,-2.906,23.968,18.258,5.71,49.975,34.764,-15.211,49.448,126.875,-77.427,80.502,46.417,34.085,23.869,29.073,-5.204,6.665,17.729,-11.064,32.999,25.854,7.145,37.356,13.102,24.254,7.561,32.647,-25.086,31.709,67.143,-35.434,16.848,24.671,-7.823,37.74,71.629,-33.889,33.481,20.578,12.903,35.28,27.844,7.436,17.839,11.626,6.213,21.93,60.584,-38.654,29.37,12.95,16.42,54.287,52.644,1.643,19.791,27.178,-7.387,19.791,27.178,-7.387,27.955,30.994,-3.039,24.775,34.826,-10.051,37.451,23.813,13.638,26.354,24.52,1.834
02-03-2022,,38.468,32.266,6.202,26.765,24.926,1.839,31.184,24.684,-26.523,31.619,36.998,-5.379,37.147,51.806,-14.659,57.471,38.57,18.901,41.53,7.403,34.127,23.479,27.945,-4.466,26.558,28.052,-1.494,26.054,19.188,6.866,50.57,36.617,-13.953,46.982,150.952,-103.97,75.128,47.934,27.194,5.311,29.948,-24.637,26.845,24.733,2.112,30.379,28.687,1.692,38.851,14.946,23.905,31.838,33.565,-1.727,35.349,59.43,-24.081,17.963,23.951,-5.988,49.989,84.547,-34.558,32.484,20.178,12.306,35.907,32.431,3.476,17.016,13.312,3.704,50.403,47.899,2.504,29.432,12.133,17.299,54.194,48.889,5.305,19.776,63.889,-44.113,19.776,63.889,-44.113,26.384,49.912,-23.528,25.834,37.202,-11.368,38.39,25.99,12.4,32.955,20.818,12.137
01-03-2022,,39.304,38.727,0.577,29.262,25.473,3.789,31.499,25.23,-29.019,30.335,39.194,-8.859,31.385,19.36,12.025,52.827,41.052,11.775,39.301,7.802,31.499,23.491,21.277,2.214,28.017,30.027,-2.01,29.63,20.988,8.642,51.168,41.341,-9.827,51.271,154.984,-103.713,80.513,45.699,34.814,25.464,30.148,-4.684,22.789,52.321,-29.532,35.671,36.228,-0.557,39.683,13.071,26.612,32.878,35.758,-2.88,35.175,54.644,-19.469,19.379,22.488,-3.109,50.581,72.202,-21.621,33.247,22.31,10.937,36.714,26.973,9.741,16.782,13.506,3.276,47.69,74.419,-26.729,30.472,10.319,20.153,53.594,42.438,11.156,21.344,20.449,0.895,21.344,20.449,0.895,33.048,43.251,-10.203,26.665,40.528,-13.863,41.037,32.541,8.496,33.222,22.083,11.139
28-02-2022,,38.512,24.988,13.524,28.853,9.668,19.185,30.776,24.107,-43.292,35.336,39.191,-3.855,37.731,38.675,-0.944,57.997,41.005,16.992,45.296,7.04,38.256,23.203,17.944,5.259,27.529,25.635,1.894,28.276,23.062,5.214,50.514,40.254,-10.26,49.25,131.415,-82.165,79.325,39.144,40.181,23.101,56.354,-33.253,28.552,42.39,-13.838,35.946,47.879,-11.933,39.136,11.934,27.202,38.12,43.65,-5.53,34.958,57.417,-22.459,19.861,25.206,-5.345,56.877,64.514,-7.637,34.429,22.462,11.967,35.868,28.917,6.951,17.386,16.214,1.172,51.001,75.618,-24.617,29.728,12.143,17.585,50.677,47.804,2.873,22.863,32.795,-9.932,22.863,32.795,-9.932,30.225,20.539,9.686,26.845,43.763,-16.918,40.631,32.873,7.758,32.694,24.475,8.219
27-02-2022,,35.053,21.222,13.831,26.162,59.779,-33.617,26.478,27.791,5.826,35.225,79.097,-43.872,33.016,24.534,8.482,53.342,42.902,10.44,44.744,36.946,7.798,23.017,22.629,0.388,24.592,28.267,-3.675,27.304,24.277,3.027,45.643,34.632,-11.011,50.068,118.184,-68.116,71.015,42.656,28.359,29.567,22.611,6.956,28.526,30.757,-2.231,19.879,32.232,-12.353,34.947,4.145,30.802,38.184,36.952,1.232,32.056,64.862,-32.806,19.707,22.904,-3.197,57.55,53.475,4.075,32.094,24.584,7.51,34.908,27.709,7.199,19.268,13.311,5.957,49.031,77.711,-28.68,28.348,13.944,14.404,53.543,44.073,9.47,22.737,43.305,-20.568,22.737,43.305,-20.568,31.408,16.734,14.674,25.737,33.661,-7.924,34.611,26.616,7.995,31.951,25.533,6.418
26-02-2022,,38.223,26.374,11.849,28.155,33.362,-5.207,32.421,30.751,-25.544,20.103,43.998,-23.895,29.796,44.75,-14.954,46.044,45.439,0.605,27.459,18.29,9.169,22.81,13.844,8.966,27.89,24.058,3.832,26.529,19.892,6.637,29.567,18.478,-11.089,41.059,114.887,-73.828,79.679,57.452,22.227,29.637,22.427,7.21,15.906,31.74,-15.834,37.003,37.071,-0.068,32.933,4.783,28.15,18.293,36.802,-18.509,35.353,42.99,-7.637,14.249,28.638,-14.389,39.304,81.361,-42.057,30.35,24.994,5.356,33.424,23.926,9.498,3.677,17.508,-13.831,36.189,70.054,-33.865,29.41,15.616,13.794,55.038,42.018,13.02,23.218,24.995,-1.777,23.218,24.995,-1.777,23.005,15.447,7.558,30.152,27.636,2.516,41.705,31.219,10.486,30.289,26.953,3.336
25-02-2022,,37.285,19.534,17.751,28.426,9.918,18.508,31.035,29.511,-48.019,36.513,41.375,-4.862,38.418,21.71,16.708,58.088,41.447,16.641,45.469,20.819,24.65,23.707,18.934,4.773,26.879,25.265,1.614,27.362,21.556,5.806,47.894,35.206,-12.688,49.371,117.337,-67.966,78.392,59.327,19.065,14.137,37.155,-23.018,29.612,37.368,-7.756,36.914,42.173,-5.259,38.007,11.536,26.471,38.909,25.646,13.263,35.102,43.461,-8.359,20.378,26.77,-6.392,58.135,74.856,-16.721,32.578,22.607,9.971,36.122,22.489,13.633,13.373,19.277,-5.904,51.185,87.257,-36.072,30.265,16.371,13.894,45.777,42.007,3.77,23.793,25.029,-1.236,23.793,25.029,-1.236,11.326,23.743,-12.417,26.81,31.871,-5.061,41.33,29.268,12.062,32.75,26.903,5.847
24-02-2022,,38.158,28.776,9.382,29.147,80.929,-51.782,31.111,26.127,25.655,36.462,40.753,-4.291,38.982,37.515,1.467,58.655,40.417,18.238,45.625,14.532,31.093,24.41,19.026,5.384,27.634,29.803,-2.169,26.566,20.226,6.34,48.125,29.868,-18.257,49.836,115.64,-65.804,79.222,43.217,36.005,30.081,57.759,-27.678,27.247,35.404,-8.157,37.846,37.815,0.031,40.104,10.984,29.12,40.413,45.001,-4.588,35.719,66.008,-30.289,19.89,6.479,13.411,57.821,71.361,-13.54,33.109,29.312,3.797,37.005,27.8,9.205,3.301,22.36,-19.059,51.612,112.704,-61.092,30.761,14.357,16.404,25.82,39.868,-14.048,23.501,27.087,-3.586,23.501,27.087,-3.586,12.528,17.475,-4.947,28.146,32.776,-4.63,42.021,27.45,14.571,33.127,26.226,6.901
23-02-2022,,34.56,19.625,14.935,20.627,28.931,-8.304,23.639,28.287,-19.983,37.05,44.36,-7.31,32.598,42.85,-10.252,42.859,47.183,-4.324,46.73,19.897,26.833,18.837,23.982,-5.145,22.968,29.146,-6.178,26.374,19.305,7.069,47.852,33.763,-14.089,41.41,114.456,-73.046,67.65,53.417,14.233,30.192,31.908,-1.716,30.014,35.123,-5.109,35.061,37.739,-2.678,28.149,21.146,7.003,40.599,102.94,-62.341,32.859,47.046,-14.187,21.046,-,#VALUE!,60.487,72.318,-11.831,22.674,24.121,-1.447,30.329,29.537,0.792,2.383,18.638,-16.255,51.618,77.827,-26.209,21.37,4.293,17.077,29.297,45.014,-15.717,15.063,27.574,-12.511,15.063,27.574,-12.511,23.757,15.67,8.087,22.921,44.964,-22.043,30.791,27.73,3.061,32.801,30.898,1.903
22-02-2022,,22.854,19.111,3.743,13.602,29.148,-15.546,16.564,28.768,-13.222,34.484,33.838,0.646,15.052,47.037,-31.985,19.501,46.19,-26.689,44.914,26.989,17.925,13.65,15.768,-2.118,16.07,29.452,-13.382,15.934,20.889,-4.955,48.054,39.079,-8.975,33.482,152.305,-118.823,47.068,49.693,-2.625,31.425,47.818,-16.393,27.501,26.019,1.482,36.212,45.409,-9.197,20.511,11.003,9.508,37.616,41.137,-3.521,31.967,38.627,-6.66,13.072,-,#VALUE!,34.884,49.05,-14.166,25.808,22.607,3.201,22.651,30.085,-7.434,13.787,11.587,2.2,27.88,105.535,-77.655,16.708,2.634,14.074,48.359,48.538,-0.179,11.393,25.966,-14.573,11.393,25.966,-14.573,25.545,17.85,7.695,16.939,31.537,-14.598,15.541,26.863,-11.322,19.353,25.605,-6.252
21-02-2022,,16.912,19.688,-2.776,13.285,29.521,-16.236,14.784,29.183,-12.947,36.224,34.226,1.998,29.748,16.682,13.066,40.369,42.235,-1.866,43.707,40.802,2.905,11.354,24.03,-12.676,13.562,26.736,-13.174,18.899,17.263,1.636,46.399,36.567,-9.832,47.031,125.27,-78.239,39.725,64.229,-24.504,29.716,37.76,-8.044,28.473,33.126,-4.653,20.643,39.054,-18.411,19.161,11.333,7.828,38.456,50.325,-11.869,25.498,35.834,-10.336,20.188,-,#VALUE!,56.749,49.203,7.546,18.462,24.248,-5.786,27.157,27.176,-0.019,8.043,11.351,-3.308,50.686,124.544,-73.858,12.232,11.471,0.761,49.589,41.099,8.49,7.17,20.127,-12.957,7.17,20.127,-12.957,27.732,17.07,10.662,13.776,34.416,-20.64,16.78,25.63,-8.85,21.235,29.308,-8.073
20-02-2022,,33.343,32.191,1.152,26.368,57.21,-30.842,28.826,20.577,10.265,22.236,44.853,-22.617,24.248,23.604,0.644,39.5,40.712,-1.212,25.934,10.116,15.818,21.709,19.961,1.748,24.23,29.513,-5.283,21.11,23.832,-2.722,34.655,24.75,-9.905,43.21,142.555,-99.345,69.564,74.107,-4.543,28.952,45.645,-16.693,17.82,47.73,-29.91,33.916,25.448,8.468,37.027,9.228,27.799,23.587,40.458,-16.871,32.922,34.89,-1.968,15.444,-,#VALUE!,31.335,77.204,-45.869,28.906,23.839,5.067,31.227,23.76,7.467,14.392,14.021,0.371,39.876,71.903,-32.027,28.89,11.371,17.519,51.181,41.636,9.545,8.518,16.377,-7.859,8.518,16.377,-7.859,27.279,16.568,10.711,21.801,34.605,-12.804,39.517,26.856,12.661,30.627,25.97,4.657
19-02-2022,,35.696,28.26,7.436,27.552,34.52,-6.968,29.028,18.306,-11.338,33.978,46.732,-12.754,32.263,35.489,-3.226,49.77,44.97,4.8,40.605,44.452,-3.847,22.232,17.369,4.863,25.267,32.058,-6.791,21.764,17.003,4.761,24.026,13.722,-10.304,40.277,128.307,-88.03,71.08,42.166,28.914,13.569,39.34,-25.771,26.306,38.976,-12.67,31.356,30.251,1.105,22.251,7.215,15.036,36.624,34.668,1.956,32.61,38.7,-6.09,18.344,-,#VALUE!,52.325,64.79,-12.465,29.177,24.88,4.297,33.236,29.292,3.944,17.089,14.163,2.926,46.293,106.369,-60.076,28.912,13.525,15.387,47.283,39.691,7.592,22.116,18.859,3.257,22.116,18.859,3.257,26.844,14.986,11.858,24.606,45.632,-21.026,39.719,24.892,14.827,30.273,24.874,5.399
18-02-2022,,35.821,23.383,12.438,27.644,8.766,18.878,29.53,25.052,-43.93,33.527,41.705,-8.178,28.82,35.18,-6.36,42.694,41.769,0.925,37.786,8.463,29.323,22.792,17.068,5.724,25.338,25.478,-0.14,21.47,15.923,5.547,16.415,7.449,-8.966,44.344,115.929,-71.585,71.765,40.596,31.169,27.526,24.473,3.053,25.102,41.164,-16.062,34.202,27.222,6.98,38.4,8.494,29.906,32.605,39.245,-6.64,33.127,38.216,-5.089,18.542,20.599,-2.057,33.716,78.279,-44.563,30.165,24.826,5.339,34.033,22.609,11.424,17.838,16.371,1.467,45.672,83.813,-38.141,29.341,12.016,17.325,50.412,45.965,4.447,21.541,27.145,-5.604,21.541,27.145,-5.604,4.556,26.69,-22.134,24.651,32.777,-8.126,40.264,25.2,15.064,30.961,27.267,3.694
17-02-2022,,35.412,30.688,4.724,27.586,76.232,-48.646,29.493,24.91,23.736,35.133,43.517,-8.384,31.347,51.889,-20.542,48.404,58.684,-10.28,41.159,8.199,32.96,23.682,14.336,9.346,25.181,26.55,-1.369,21.18,17.75,3.43,32.618,23.431,-9.187,43.912,116.483,-72.571,70.86,44.963,25.897,25.444,20.332,5.112,26.815,29.135,-2.32,34.4,32.755,1.645,37.765,10.618,27.147,36.892,34.669,2.223,34.38,85.834,-51.454,18.258,15.436,2.822,51.193,76.214,-25.021,30.223,27.227,2.996,34.153,22.623,11.53,4.636,13.52,-8.884,48.011,97.826,-49.815,29.066,11.363,17.703,21.52,42.478,-20.958,22.416,26.831,-4.415,22.416,26.831,-4.415,25.048,20.845,4.203,25.931,36.836,-10.905,40.832,26.707,14.125,30.964,27.513,3.451
16-02-2022,,34.36,21.009,13.351,26.695,27.481,-0.786,28.682,26.958,-26.172,34.135,41.156,-7.021,32.672,37.636,-4.964,49.644,41.336,8.308,40.159,7.912,32.247,22.206,19.992,2.214,24.466,27.75,-3.284,20.349,21.699,-1.35,34.655,24.75,-9.905,42.927,117.388,-74.461,68.909,45.572,23.337,28.054,22.605,5.449,26.308,27.699,-1.391,34.879,35.874,-0.995,36.245,12.168,24.077,36.223,34.49,1.733,32.815,49.048,-16.233,18.296,14.173,4.123,51.845,75.723,-23.878,29.235,26.915,2.32,33.432,27.777,5.655,2.739,14.976,-12.237,46.196,83.534,-37.338,28.501,10.989,17.512,48.689,49.182,-0.493,21.611,68.382,-46.771,21.611,68.382,-46.771,25.809,18.988,6.821,24.696,36.606,-11.91,39.008,15.459,23.549,29.645,26.067,3.578
15-02-2022,,15.206,17.057,-1.851,10.634,26.716,-16.082,9.172,27.519,-11.437,35.027,41.914,-6.887,31.16,58.278,-27.118,44.374,40.745,3.629,41.102,7.289,33.813,10.057,21.53,-11.473,11.355,29.99,-18.635,19.694,14.991,4.703,24.026,13.722,-10.304,26.591,115.793,-89.202,29.065,54.944,-25.879,27.967,23.062,4.905,26.964,48.422,-21.458,9.512,39.717,-30.205,11.721,12.851,-1.13,36.774,42.404,-5.63,27.628,60.475,-32.847,18.684,16.847,1.837,52.334,70.143,-17.809,16.472,22.366,-5.894,17.072,28.081,-11.009,15.967,12.133,3.834,47.549,87.304,-39.755,10.343,17.523,-7.18,48.139,57.852,-9.713,4.603,22.867,-18.264,4.603,22.867,-18.264,22.356,29.536,-7.18,9.779,45.512,-35.733,11.904,26.926,-15.022,13.823,30.214,-16.391
14-02-2022,,33.149,34.976,-1.827,26.159,29.213,-3.054,27.852,26.952,-23.898,30.052,32.75,-2.698,27.545,25.428,2.117,41.78,37.69,4.09,24.813,10.066,14.747,21.137,21.528,-0.391,22.529,31.758,-9.229,19.62,18.353,1.267,16.415,7.449,-8.966,39.606,120.496,-80.89,63.941,48.657,15.284,28.467,26.488,1.979,11.549,50.289,-38.74,32.603,17.265,15.338,34.51,12.301,22.209,24.97,41.58,-16.61,31.682,55.406,-23.724,17.327,13.309,4.018,47.377,50.058,-2.681,27.632,25.746,1.886,32.091,28.997,3.094,16.119,13.56,2.559,23.964,80.52,-56.556,27.317,13.722,13.595,47.123,52.925,-5.802,19.469,24.754,-5.285,19.469,24.754,-5.285,25.327,24.015,1.312,22.239,34.908,-12.669,38.058,25.085,12.973,28.584,23.365,5.219
13-02-2022,,32.79,23.112,9.678,25.731,43.123,-17.392,27.397,34.129,-16.737,32.281,36.848,-4.567,30.352,18.997,11.355,46.852,37.92,8.932,37.196,9.864,27.332,20.951,38.576,-17.625,22.048,30.206,-8.158,18.547,21.315,-2.768,32.618,23.431,-9.187,39.014,120.926,-81.912,62.732,47.407,15.325,8.198,20.46,-12.262,24.708,16.69,8.018,31.536,15.556,15.98,34.406,10.223,24.183,34.366,79.275,-44.909,31.004,61.322,-30.318,16.888,12.397,4.491,47.089,58.225,-11.136,27.679,18.82,8.859,31.107,26.58,4.527,16.408,13.128,3.28,45.046,76.672,-31.626,27.272,19.624,7.648,46.28,49.13,-2.85,20.808,23.967,-3.159,20.808,23.967,-3.159,23.623,31.597,-7.974,22.294,30.957,-8.663,38.147,28.099,10.048,28.398,24.671,3.727
12-02-2022,,31.932,40.712,-8.78,25.049,44.444,-19.395,26.892,26.623,-7.228,30.691,47.224,-16.533,30.552,13.078,17.474,46.351,38.306,8.045,35.848,43.341,-7.493,20.66,33.416,-12.756,21.192,27.079,-5.887,17.88,18.496,-0.616,25.594,28.828,3.234,37.848,108.976,-71.128,61.38,57.268,4.112,26.062,25.848,0.214,24.509,17.58,6.929,32.269,17.337,14.932,34.321,9.664,24.657,33.773,55.435,-21.662,31.14,73.068,-41.928,16.524,16.745,-0.221,45.632,99.248,-53.616,27.286,26.665,0.621,30.619,26.934,3.685,8.867,19.506,-10.639,42.446,71.799,-29.353,26.829,12.539,14.29,46.851,54.069,-7.218,20.582,25.608,-5.026,20.582,25.608,-5.026,23.475,17.397,6.078,21.616,25.385,-3.769,37.616,26.674,10.942,27.7,25.979,1.721
11-02-2022,,31.284,20.407,10.877,24.841,22.925,1.916,26.811,24.32,-26.236,31.885,47.739,-15.854,29.706,52.743,-23.037,45.605,39.149,6.456,36.554,8.436,28.118,20.223,26.626,-6.403,21.237,28.795,-7.558,17.609,21.323,-3.714,46.204,27.387,-18.817,37.268,121.801,-84.533,60.008,48.735,11.273,24.805,23.429,1.376,24.615,76.4,-51.785,32.606,23.699,8.907,33.271,9.686,23.585,34.943,41.577,-6.634,30.436,57.431,-26.995,16.322,14.622,1.7,47.358,43.075,4.283,26.704,20.489,6.215,29.799,28.932,0.867,15.19,17.19,-2,44.244,65.835,-21.591,25.787,12.767,13.02,47.041,57.608,-10.567,20.772,17.835,2.937,20.772,17.835,2.937,23.602,21.105,2.497,21.433,25.489,-4.056,36.869,30.077,6.792,27.544,20.963,6.581
10-02-2022,,31.059,32.157,-1.098,25.107,62.718,-37.611,26.884,26.01,11.601,31.597,46.354,-14.757,30.084,34.316,-4.232,45.895,39.707,6.188,36.869,8.072,28.797,20.569,32.556,-11.987,21.149,28.224,-7.075,17.08,15.928,1.152,45.391,29.968,-15.423,36.471,122.397,-85.926,59.716,59.529,0.187,26.352,29.327,-2.975,24.674,26.743,-2.069,25.715,25.697,0.018,33.634,13.24,20.394,34.883,42.321,-7.438,31.174,70,-38.826,16.717,20.737,-4.02,46.436,78.928,-32.492,26.359,22.599,3.76,29.808,27.051,2.757,13.798,20.135,-6.337,44.197,48.241,-4.044,25.954,15.099,10.855,44.783,51.037,-6.254,20.186,56.456,-36.27,20.186,56.456,-36.27,23.61,27.087,-3.477,21.64,48.452,-26.812,37.001,26.184,10.817,26.646,22.7,3.946
